text,filter_text,intent,is_diff,relabel_intent,tag
giảm hộ mình nút ấn 4 xuống 3 phần trăm nhé,giảm hộ mình xuống phần trăm nhé,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O
hạ xuống độ sáng bóng huỳnh quang 1 xuống 22 phần trăm,hạ xuống độ sáng xuống phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
giảm hộ mình đèn vách xuống 5 phần trăm nhé,giảm hộ mình xuống phần trăm nhé,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O O O B-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O
giảm giúp tôi độ sáng đèn vườn ngoài phòng dành cho nữ 4 xuống với,giảm giúp tôi độ sáng ngoài xuống với,smart.home.decrease.percentage,True,smart.home.device.onoff,O O O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom O O
bạn giúp mình giảm led 3 đi 23 phần trăm được không mình cảm ơn,bạn giúp mình giảm đi phần trăm được không mình cảm ơn,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O O O O B-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O O O
giảm giúp mình màn cửa đơn thứ 3 tại phòng chính 4 xuống 19 phần trăm nhé,giảm giúp mình tại xuống phần trăm nhé,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O
giảm hộ anh bóng treo tường ở phòng họp gia đình 5 21 phần trăm,giảm hộ anh ở phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
giảm giúp mình bóng thả 3 tại phòng chờ xuống 14 phần trăm nhé,giảm giúp mình tại xuống phần trăm nhé,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O
mình cần sự trợ giúp trong việc giảm đèn trang trí 2,mình cần sự trợ giúp trong việc giảm,smart.home.decrease.percentage,True,smart.home.device.onoff,O O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice
giảm hộ mình van nước thứ 1 xuống 27 phần trăm nhé,giảm hộ mình xuống phần trăm nhé,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O
giảm độ sáng nút ấn thứ 4 ấy trợ lý ảo nó sáng quá,giảm độ sáng ấy trợ lý ảo nó sáng quá,smart.home.decrease.percentage,True,smart.home.device.onoff,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O O O O O
giảm mành thứ 2 đầu hè xuống 21 phần trăm hộ tôi với,giảm xuống phần trăm hộ tôi với,smart.home.decrease.percentage,0,smart.home.decrease.percentage,B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O O
giảm động cơ 4 về 27 phần trăm ở phòng nam,giảm về phần trăm ở,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O B-roomroom I-roomroom
hãy giảm huỳnh quang thứ 3 trong tiền sảnh 5 xuống 29 phần trăm,hãy giảm trong xuống phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
bạn giảm cho mình quạt thông gió được không mình thấy hơi bị sáng quá,bạn giảm cho mình được không mình thấy hơi bị sáng quá,smart.home.decrease.percentage,True,smart.home.device.onoff,O O O O B-devicedevice I-devicedevice I-devicedevice O O O O O O O O
device rèm ngang thứ 2 room cầu thang phần trăm 22 phần trăm,device room phần trăm phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
đèn tường thứ 2 cơ quan nên được hạ xuống mức 11 phần trăm,nên được hạ xuống mức phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom O O B-commandcommand O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
giảm hắt tường thứ 3 về 26 phần trăm ở trong phòng sếp,giảm về phần trăm ở trong,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O B-roomroom I-roomroom
giảm hộ anh đèn sưởi 1 ở phòng thực hành 2 2 phần trăm,giảm hộ anh ở phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
device bóng treo tường thứ 2 room phòng giặt ủi phần trăm 21 phần trăm,device room phần trăm phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
bạn giảm cho mình âm thanh đa vùng thứ 1 được không mình thấy hơi bị sáng quá,bạn giảm cho mình được không mình thấy hơi bị sáng quá,smart.home.decrease.percentage,True,smart.home.device.onoff,O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O O O O O O
giảm bóng huỳnh quang 3 ở phòng ngủ các con xuống 5 phần trăm cho mình với,giảm ở xuống phần trăm cho mình với,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O
tôi cần giảm đi mành cuốn 3 tầng thượng 3 đi 24 phần trăm,tôi cần giảm đi tầng thượng đi phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
thôi vào việc nhé màn cửa nhìn ngứa mắt quá giảm cho anh xuống 9 phần trăm nhé à cái loa nhé,thôi vào việc nhé màn cửa nhìn ngứa mắt quá giảm cho anh xuống phần trăm nhé à cái nhé,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O O O O O O O O O O O O O O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O B-devicedevice O
giảm giúp tôi độ sáng rèm ngang 3 ngoài phòng thí nghiệm xuống với,giảm giúp tôi độ sáng ngoài xuống với,smart.home.decrease.percentage,True,smart.home.device.onoff,O O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O O
giảm độ sáng bóng sưởi thứ 4 ấy trợ lý ảo nó sáng quá,giảm độ sáng ấy trợ lý ảo nó sáng quá,smart.home.decrease.percentage,True,smart.home.device.onoff,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O O O O O
giảm đi độ sáng phòng giặt ủi 1 đi 11 phần trăm,giảm đi độ sáng đi phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,B-commandcommand I-commandcommand O O B-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
có thể hạ thấp đèn rọi thứ 2 đỡ đi 3 phần trăm không,có thể hạ thấp đỡ đi phần trăm không,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O
device đèn nhiều màu room phòng chung 2 phần trăm 3 phần trăm,device room phần trăm phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
giảm độ sáng công ty đi 16 phần trăm,giảm độ sáng đi phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,B-commandcommand O O B-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
cho mình giảm bóng học thứ 1 ở ga ra 5 mức 10 phần trăm,cho mình giảm ở mức phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
giảm độ sáng đèn tròn 4 ấy trợ lý ảo nó sáng quá,giảm độ sáng ấy trợ lý ảo nó sáng quá,smart.home.decrease.percentage,True,smart.home.device.onoff,O O O B-devicedevice I-devicedevice I-devicedevice O O O O O O O
giảm bớt đèn lồng thứ 4 vườn 5 xuống 11 phần trăm nữa,giảm bớt xuống phần trăm nữa,smart.home.decrease.percentage,0,smart.home.decrease.percentage,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O
đèn vách 1 phòng bếp 4 hạ thấp 15 phần trăm,hạ thấp phần trăm,smart.home.decrease.percentage,True,smart.home.device.onoff,B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom B-commandcommand I-commandcommand B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
giảm cho mình ti vi thứ 3 ở đại sảnh xuống 20 phần trăm nhé,giảm cho mình ở xuống phần trăm nhé,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O
giúp mình giảm đèn vườn xuống 27 phần trăm với ạ,giúp mình giảm xuống phần trăm với ạ,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O O O B-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O
giảm loa còi thứ 4 về 15 phần trăm ở phòng lễ tân,giảm về phần trăm ở,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O B-roomroom I-roomroom I-roomroom
giảm giúp mình bóng ốp trần 1 nhé,giảm giúp mình nhé,smart.home.decrease.percentage,True,smart.home.device.onoff,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
giảm giúp mình cảnh tại nhà tắm 4 xuống 13 phần trăm nhé,giảm giúp mình tại xuống phần trăm nhé,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O O O B-devicedevice O B-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O
cho cái bóng hắt tường thứ 3 xuống 7 phần trăm hộ tôi với,cho cái xuống phần trăm hộ tôi với,smart.home.decrease.percentage,True,smart.home.device.onoff,O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O
tôi đang cần giảm mức độ đèn bóng trần phòng thu,tôi đang cần giảm mức độ đèn bóng trần,smart.home.decrease.percentage,True,smart.home.device.onoff,O O O O O O O O O B-roomroom I-roomroom
giảm giúp tôi độ sáng bóng trang trí thứ 3 ngoài phòng thay đồ xuống với,giảm giúp tôi độ sáng ngoài xuống với,smart.home.decrease.percentage,True,smart.home.device.onoff,O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O O
giảm giúp mình điện thứ 3 nhé,giảm giúp mình nhé,smart.home.decrease.percentage,True,smart.home.device.onoff,O O O B-devicedevice I-devicedevice I-devicedevice O
giúp tôi hạ thấp bóng đứng phòng lễ tân xuống 22 phần trăm,giúp tôi hạ thấp xuống phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
giảm hộ mình đèn đứng 4 xuống 3 phần trăm nhé,giảm hộ mình xuống phần trăm nhé,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O
đèn đứng thứ 4 cổng chính hạ thấp 23 phần trăm,hạ thấp phần trăm,smart.home.decrease.percentage,True,smart.home.device.onoff,B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom B-commandcommand I-commandcommand B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
thôi vào việc nhé màn cửa nhìn ngứa mắt quá giảm cho anh xuống 8 phần trăm nhé à cái rèm đơn nhé,thôi vào việc nhé màn cửa nhìn ngứa mắt quá giảm cho anh xuống phần trăm nhé à cái nhé,smart.home.decrease.percentage,0,smart.home.decrease.percentage,O O O O O O O O O O O O O O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O B-devicedevice I-devicedevice O
