text,tag,intent
chuyến bay nào rẻ nhất của hãng hàng không jetstar từ chu lai đến phú quốc,O O O B-cost_relative I-cost_relative O B-airline_name I-airline_name I-airline_name I-airline_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
danh sách các chuyến bay khứ hồi rẻ nhất từ phú quốc đến đồng hới,O O O O O B-round_trip I-round_trip B-cost_relative I-cost_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
cho tôi biết các chuyến bay từ đà lạt đến hà nội,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
một chuyến bay từ hà nội đến montreal có giá bao nhiêu,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O,airfare
tôi muốn có chuyến bay rẻ nhất từ buôn ma thuột đến hạ long,O O O O O B-cost_relative I-cost_relative O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
có các chuyến bay nào vào buổi tối từ hạ long đến đà nẵng,O O O O O O B-depart_time.period_of_day I-depart_time.period_of_day O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
có bao nhiêu chuyến bay của united airlines bay từ san francisco,O O O O O O B-airline_name I-airline_name O O B-fromloc.city_name I-fromloc.city_name,quantity
thông tin chuyến bay vào ngày 23 / 1 từ huế đến thành phố hồ chí minh,O O O O O B-depart_date.day_number I-depart_date.day_number O B-depart_date.month_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
liệt kê các chuyến bay đến hạ long từ huế vào ngày 3 tháng 8,O O O O O O B-toloc.city_name I-toloc.city_name O B-fromloc.city_name O B-arrive_date.day_number I-arrive_date.day_number B-arrive_date.month_name I-arrive_date.month_name,flight
liệt kê các chuyến bay từ zurich đến thành phố hồ chí minh nối chuyến ở tokyo,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name O O O B-stoploc.city_name,flight
tôi muốn một chuyến bay từ thanh hóa đến điện biên phủ vào sáng thứ ba,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name,flight
chuyến bay nào từ tuy hòa đến côn đảo,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
cho tôi biết tất cả các chuyến bay trực tiếp từ mumbai đến thành phố hồ chí minh hoặc hà nội đến trước 10 giờ sáng theo giờ địa phương,O O O O O O O O B-connect I-connect O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name B-or B-toloc.city_name I-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time I-arrive_time.time O O O O,flight
bạn có thể cho tôi biết chuyến bay buổi tối muộn nhất từ hạ long đến huế vào ngày 7 tháng 7 được không,O O O O O O O O B-depart_time.period_of_day I-depart_time.period_of_day B-flight_mod I-flight_mod O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name O O,flight
cho tôi xem tất cả các chuyến bay và giá vé từ điện biên phủ đến thành phố hồ chí minh,O O O O O O O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name,airfare#flight
tôi muốn bay từ hà nội đến thành đô vui lòng tìm cho tôi một hãng hàng không,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O O O O O,flight
lịch trình giao thông đường bộ từ sân bay hà nội vào trung tâm thành phố,B-flight_time I-flight_time O O O O O B-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name O O O O O,ground_service
cho tôi biết các chuyến bay từ hà nội đến nam kinh và các chuyến bay trở về từ nam kinh đến hà nội,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
cho tôi biết các chuyến bay từ buôn ma thuột đến hạ long vào chiều thứ hai,O O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name,flight
cho biết các chuyến bay từ cà mau đến tuy hòa vào đêm thứ tư hoặc sáng thứ năm,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name B-or B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name,flight
chi phí cho một vé khứ hồi bay từ boston đến dallas dallas đến oakland khởi hành ngày 1 tháng 7 là bao nhiêu,O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name O O O,airfare
từ đà nẵng đến rạch giá,O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
tôi sống ở phú quốc và tôi muốn đi du lịch đến cam ranh rồi đến hạ long và sau đó trở về nhà,O O O B-fromloc.city_name I-fromloc.city_name O O O O O O O B-toloc.city_name I-toloc.city_name O O B-toloc.city_name I-toloc.city_name O O O O O O,flight
tôi muốn đi từ washington dc đến buôn ma thuột vào ngày 20 tháng 8,O O O O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name I-toloc.city_name I-toloc.city_name O B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name,flight
chuyến bay 417 từ cincinati đến hà nội,O O B-flight_number O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
vui lòng cho tôi biết các chuyến bay từ rạch giá đến đà nẵng trong khoảng từ 10 giờ sáng đến 2 giờ chiều,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-depart_time.start_time I-depart_time.start_time I-depart_time.start_time O B-depart_time.end_time I-depart_time.end_time I-depart_time.end_time,flight
cho tôi biết các chuyến bay từ đà lạt đến hongkong vào các ngày thứ tư,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-depart_date.day_name I-depart_date.day_name,flight
ewr có nghĩa là gì,B-airport_code O O O O,abbreviation
chuyến bay giữa huế và phú quốc,O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
cho tôi một chuyến bay từ phú quốc đến đà nẵng vào sáng thứ ba,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name,flight
tôi muốn đặt chuyến bay một chiều rẻ nhất từ huế đến xiêm riệp,O O O O O B-round_trip I-round_trip B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
chuyến bay rời hà nội đến xiêm riệp rời hà nội khoảng 1 giờ chiều,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-fromloc.city_name I-fromloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time,flight
cần thơ đến huế,B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,flight
tôi muốn có giá vé rẻ nhất đến ragoon từ hà nội,O O O O O B-cost_relative I-cost_relative O B-toloc.city_name O B-fromloc.city_name I-fromloc.city_name,airfare
cho tôi tên của chuyến bay sớm nhất từ hà nội đến thành phố hồ chí minh,O O O O O O B-flight_mod I-flight_mod O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
chuyến bay đầu tiên vào buổi sáng từ hà nội đến huế là khi nào,O O B-flight_mod I-flight_mod O O B-depart_time.period_of_day O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O,flight
các chuyến bay từ hạ long đến ragoon vào thứ tư ngày mười hai,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name I-depart_date.day_name B-depart_date.day_number I-depart_date.day_number I-depart_date.day_number,flight
cho tôi biết các chuyến bay từ hà nội đến buôn ma thuột vào thứ tư,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O B-depart_date.day_name I-depart_date.day_name,flight
cho tôi biết tất cả các chuyến bay từ thành phố hồ chí minh đến hạ long,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
tất cả các chuyến bay đến huế từ thành phố vinh vào ngày chủ nhật là những chuyến bay nào,O O O O O O B-toloc.city_name O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O O B-depart_date.day_name I-depart_date.day_name O O O O O,flight
được rồi bạn có chuyến bay nào từ hạ long đến côn minh không,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,flight
cho tôi biết các chuyến bay từ huế đến cần thơ và đến trước giữa trưa,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,flight
liệt kê cho tôi tất cả các chuyến bay tại sân bay quốc tế nội bài,O O O O O O O O O O B-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name,flight
cho tôi biết các chuyến bay khứ hồi từ thành phố vinh đến thành phố hồ chí minh vào ngày mùng 3 tháng 12,O O O O O O B-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name O B-depart_date.day_number I-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name,flight
các chuyến bay từ côn minh đến cần thơ,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
tôi muốn bay từ hà nội đến london nối chuyến qua tokyo,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name,flight
cho tôi biết các chuyến bay từ thành phố vinh đến tuy hòa đến sau 21 giờ,O O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,flight
các chuyến bay vào thứ bảy hoặc chủ nhật giữa cà mau và hải phòng của hãng hàng không jetstar,O O O O B-depart_date.day_name I-depart_date.day_name B-or B-depart_date.day_name I-depart_date.day_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name I-airline_name I-airline_name,flight
số hiệu chuyến bay của chuyến bay sớm nhất giữa hà nội và washington dc là gì,O O O O O O O B-flight_mod I-flight_mod O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_code O O,flight_no
tôi muốn một chuyến bay trên american từ newark đến nashville,O O O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name,flight
cho tôi chuyến bay ngắn nhất từ hà nội đến huế sẽ đến huế vào trước giữa trưa ngày thứ tư,O O O O B-flight_mod I-flight_mod O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O B-arrive_date.day_name I-arrive_date.day_name,flight
các chuyến bay vào chủ nhật tới từ phú quốc đến chu lai sau 12 giờ,O O O O B-depart_date.day_name I-depart_date.day_name B-depart_date.date_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time,flight
cho tôi danh sách các chuyến bay giữa cần thơ và hà nội,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
mã yn nghĩa là gì,O B-fare_basis_code O O O,abbreviation
chuyến bay sớm nhất đi từ hạ long đến huế khởi hành lúc mấy giờ,O O B-flight_mod I-flight_mod O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O B-flight_time,flight_time
tôi muốn tìm hiểu thông tin về các loại phương tiện giao thông đường bộ sẵn có ở athens,O O O O O O O O O O O O O O O O O O B-city_name,ground_service
có những chuyến bay nào từ thành phố hồ chí minh đến thành phố vinh hàng ngày với hạng phổ thông,O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name B-flight_days I-flight_days O B-economy I-economy I-economy,flight
hiển thị các chuyến bay từ thành phố hồ chí minh đến huế vào một ngày thứ năm,O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-depart_date.day_name I-depart_date.day_name,flight
cho tôi biết về phương tiện giao thông đường bộ tại huế,O O O O O O O O O O O B-city_name,ground_service
