text,intent,is_diff,text_filter,is_diff1,new_intent
đèn ngủ phòng sinh hoạt chung 2 nên được giảm bớt xuống mức 34 phần trăm,smart.home.decrease.percentage,0,được giảm bớt xuống mức 34 phần_trăm,True,smart.home.decrease.level
giúp tôi giảm nút ấn thứ 2 đầu hè 3 xuống 49 phần trăm,smart.home.decrease.percentage,0,giúp tôi giảm 49 phần_trăm,0,smart.home.decrease.percentage
ok bạn ơi giảm cho mình kịch bản xuống 9 phần trăm nhé,smart.home.decrease.percentage,0,ok bạn ơi giảm cho mình 9 phần_trăm nhé,0,smart.home.decrease.percentage
giảm bớt bóng vách 1 nhà để xe 3 xuống 38 phần trăm hộ tôi với,smart.home.decrease.percentage,0,giảm bớt xuống 38 phần_trăm hộ tôi với,True,smart.home.decrease.level
giúp tôi giảm cửa cuốn thứ 1 phòng giám đốc xuống 40 phần trăm,smart.home.decrease.percentage,0,giúp tôi giảm phần_trăm,True,smart.home.decrease.level
giảm hộ anh bóng hoa 2 ở đại sảnh 15 phần trăm,smart.home.decrease.percentage,0,giảm hộ anh ở phần_trăm,0,smart.home.decrease.percentage
giảm bóng hoa phòng ngủ các con xuống 19 phần trăm nữa,smart.home.decrease.percentage,0,giảm 19 phần_trăm nữa,0,smart.home.decrease.percentage
giúp mình giảm công tắc 2 xuống 10 phần trăm với ạ,smart.home.decrease.percentage,0,giúp mình giảm 10 phần_trăm với ạ,0,smart.home.decrease.percentage
giảm bớt bóng hắt tường 4 xuống mức độ sáng 45 phần trăm,smart.home.decrease.percentage,0,giảm bớt xuống mức_độ sáng 45 phần_trăm,0,smart.home.decrease.percentage
hạ thấp đèn thả 4 phòng giặt ủi xuống 16 phần trăm hộ tôi với,smart.home.decrease.percentage,0,hạ thấp xuống 16 phần_trăm hộ tôi với,0,smart.home.decrease.percentage
giúp mình giảm đèn tường thứ 4 xuống 8 phần trăm với ạ,smart.home.decrease.percentage,0,giúp mình giảm xuống 8 phần_trăm với ạ,0,smart.home.decrease.percentage
hạ đèn học thứ 4 xuống mức độ sáng 10 phần trăm,smart.home.decrease.percentage,0,hạ xuống mức_độ sáng 10 phần_trăm,0,smart.home.decrease.percentage
mình cần sự trợ giúp trong việc giảm đèn chùm thứ 1,smart.home.decrease.percentage,True,mình cần sự trợ_giúp trong việc giảm đèn_chùm,0,smart.home.decrease.percentage
đèn đứng phòng hội nghị giảm bớt 25 phần trăm,smart.home.decrease.percentage,0,bớt 25 phần_trăm,0,smart.home.decrease.percentage
thôi vào việc nhé màn cửa nhìn ngứa mắt quá giảm cho anh xuống 27 phần trăm nhé à cái bóng sợi đốt nhé,smart.home.decrease.percentage,0,thôi vào việc nhé màn_cửa nhìn ngứa_mắt quá giảm cho anh xuống 27 phần_trăm nhé à cái bóng sợi đốt,0,smart.home.decrease.percentage
tôi đang cần giảm mức độ đèn bóng trần phòng họp gia đình 5,smart.home.decrease.percentage,True,tôi đang cần giảm mức_độ đèn bóng trần phòng,True,smart.home.increase.level
giảm độ sáng mành thứ 3 ấy trợ lý ảo nó sáng quá,smart.home.decrease.percentage,True,giảm độ sáng ấy trợ_lý ảo nó sáng quá,0,smart.home.decrease.percentage
giảm kịch bản về 23 phần trăm ở trong phòng chánh,smart.home.decrease.percentage,0,giảm 23 phần_trăm ở trong phòng chánh,0,smart.home.decrease.percentage
tôi cần hạ thấp đèn thứ 1 tầng 7 đi 3 phần trăm,smart.home.decrease.percentage,0,tôi cần hạ thấp đi 3 phần_trăm,0,smart.home.decrease.percentage
em làm ơn giúp tôi giảm đèn hoa thứ 4 xuống 18 phần trăm tôi hơi bị chói mắt,smart.home.decrease.percentage,0,em làm_ơn giúp tôi giảm đèn 18 phần_trăm tôi hơi bị chói mắt,0,smart.home.decrease.percentage
em làm ơn giúp tôi giảm bình nóng lạnh 1 xuống 16 phần trăm tôi hơi bị chói mắt,smart.home.decrease.percentage,0,em làm_ơn giúp tôi giảm bình 16 phần_trăm tôi hơi bị chói mắt,0,smart.home.decrease.percentage
mình cần sự trợ giúp trong việc giảm bóng sợi đốt thứ 3,smart.home.decrease.percentage,True,mình cần sự trợ_giúp trong việc giảm bóng,0,smart.home.decrease.percentage
bạn giúp mình giảm đèn làm việc đi 2 phần trăm được không mình cảm ơn,smart.home.decrease.percentage,0,bạn giúp mình giảm 2 phần_trăm được không mình cảm_ơn,0,smart.home.decrease.percentage
trong hành lang 2 hãy giảm bóng trụ cổng xuống 27 phần trăm,smart.home.decrease.percentage,0,trong giảm bóng 27 phần_trăm,0,smart.home.decrease.percentage
giúp mình giảm đèn tiết kiệm điện 2 xuống 6 phần trăm với ạ,smart.home.decrease.percentage,0,giúp mình giảm 6 phần_trăm với ạ,0,smart.home.decrease.percentage
giảm cho mình bóng vách 2 ở phòng tắm xuống 24 phần trăm nhé,smart.home.decrease.percentage,0,giảm cho mình ở xuống 24 phần_trăm nhé,0,smart.home.decrease.percentage
em làm ơn giúp tôi giảm led 2 xuống 21 phần trăm tôi hơi bị chói mắt,smart.home.decrease.percentage,0,em làm_ơn giúp tôi giảm led 21 phần_trăm tôi hơi bị chói mắt,0,smart.home.decrease.percentage
giảm quạt hút mùi thứ 1 ở phòng lễ tân xuống 28 phần trăm cho mình với,smart.home.decrease.percentage,0,giảm ở 28 phần_trăm cho mình với,0,smart.home.decrease.percentage
hạ xuống độ sáng đèn tranh 3 xuống 18 phần trăm,smart.home.decrease.percentage,0,hạ xuống độ sáng xuống 18 phần_trăm,0,smart.home.decrease.percentage
giảm hộ anh loa thứ 1 ở sảnh 4 4 phần trăm,smart.home.decrease.percentage,0,giảm hộ anh ở 4 phần_trăm,0,smart.home.decrease.percentage
giảm giúp mình đèn sợi đốt 4 tại ga ra xuống 6 phần trăm nhé,smart.home.decrease.percentage,0,giảm giúp mình tại xuống 6 phần_trăm nhé,0,smart.home.decrease.percentage
giúp tôi hạ thấp đèn tuýp phòng ông chủ 2 xuống 15 phần trăm,smart.home.decrease.percentage,0,giúp tôi hạ thấp xuống 15 phần_trăm,0,smart.home.decrease.percentage
giảm bóng sưởi phòng cuối 29 phần trăm,smart.home.decrease.percentage,0,giảm 29 phần_trăm,0,smart.home.decrease.percentage
giảm cho mình hắt trần ở vườn xuống 11 phần trăm nhé,smart.home.decrease.percentage,0,giảm cho mình ở xuống 11 phần_trăm nhé,0,smart.home.decrease.percentage
hạ xuống quạt trần xuống mức độ sáng 36 phần trăm,smart.home.decrease.percentage,0,hạ xuống mức_độ sáng 36 phần_trăm,0,smart.home.decrease.percentage
tôi đang cần giảm mức độ đèn bóng trần phòng thực hành,smart.home.decrease.percentage,True,tôi đang cần giảm mức_độ đèn bóng trần phòng,True,smart.home.increase.level
hạ thấp đèn tiết kiệm điện quầy lễ tân xuống 28 phần trăm nữa,smart.home.decrease.percentage,0,hạ thấp phần_trăm nữa,True,smart.home.decrease.level
trong phòng thu 1 hãy giảm đèn huỳnh quang thứ 1 xuống 23 phần trăm,smart.home.decrease.percentage,0,trong hãy giảm phần_trăm,0,smart.home.decrease.percentage
giúp mình giảm đèn đứng 4 xuống 19 phần trăm với ạ,smart.home.decrease.percentage,0,giúp mình giảm xuống 19 phần_trăm với ạ,0,smart.home.decrease.percentage
device downlight thứ 2 room đầu hè phần trăm 30 phần trăm,smart.home.decrease.percentage,0,device room 30 phần_trăm,0,smart.home.decrease.percentage
đèn âm trần 1 ở phòng em nhỏ 3 về 26 phần trăm,smart.home.decrease.percentage,0,ở về 26 phần_trăm,0,smart.home.decrease.percentage
bạn giảm cho mình màn cửa thứ 3 được không mình thấy hơi bị sáng quá,smart.home.decrease.percentage,True,bạn giảm cho mình không mình thấy hơi bị sáng quá,0,smart.home.decrease.percentage
giảm giúp mình nút ấn thứ 1 nhé,smart.home.decrease.percentage,True,giảm giúp mình nhé,True,smart.home.decrease.level
giảm rèm đôi 3 xuống mức độ sáng 22 phần trăm,smart.home.decrease.percentage,0,giảm xuống mức_độ sáng 22 phần_trăm,0,smart.home.decrease.percentage
bạn giúp mình giảm bóng tròn đi 24 phần trăm được không mình cảm ơn,smart.home.decrease.percentage,0,bạn giúp mình giảm 24 phần_trăm được không mình cảm_ơn,0,smart.home.decrease.percentage
giảm giúp mình hắt tường thứ 3 tại phòng sách 5 xuống 4 phần trăm nhé,smart.home.decrease.percentage,0,giảm giúp mình tại xuống 4 phần_trăm nhé,0,smart.home.decrease.percentage
cho mình giảm đèn học thứ 2 ở phòng ngủ ông bà 1 mức 20 phần trăm,smart.home.decrease.percentage,0,cho mình giảm ở phần_trăm,0,smart.home.decrease.percentage
giảm giúp tôi độ sáng quạt thông gió ngoài phòng giặt 3 xuống với,smart.home.decrease.percentage,True,giảm giúp tôi độ sáng ngoài xuống với,0,smart.home.decrease.percentage
cho mình giảm led 2 ở phòng dành cho nam 3 mức 29 phần trăm,smart.home.decrease.percentage,0,cho mình giảm ở mức 29 phần_trăm,0,smart.home.decrease.percentage
cho mình giảm đèn hắt ở tiền sảnh 3 mức 21 phần trăm,smart.home.decrease.percentage,0,cho mình giảm ở 21 phần_trăm,0,smart.home.decrease.percentage
giảm đi loa đài thứ 2 phòng ngủ các con xuống 31 phần trăm hộ tôi với,smart.home.decrease.percentage,0,giảm đi 31 phần_trăm hộ tôi với,0,smart.home.decrease.percentage
mình cần sự trợ giúp trong việc giảm đèn ốp trần 3,smart.home.decrease.percentage,True,mình cần sự trợ_giúp trong việc giảm đèn,0,smart.home.decrease.percentage
giảm thiết bị kiểng cho tôi với,smart.home.decrease.percentage,True,giảm thiết_bị kiểng tôi với,True,smart.home.check.status
giảm giúp mình bóng sợi đốt nhé,smart.home.decrease.percentage,True,giảm giúp mình nhé,True,smart.home.decrease.level
cho cái bóng làm việc thứ 3 xuống 16 phần trăm hộ tôi với,smart.home.decrease.percentage,0,cho cái 16 phần_trăm hộ tôi với,0,smart.home.decrease.percentage
giảm vô tuyến thứ 3 ở phòng ngủ ông bà xuống 2 phần trăm cho mình với,smart.home.decrease.percentage,0,giảm phòng_ngủ cho mình với,0,smart.home.decrease.percentage
ok bạn ơi giảm cho mình đèn trang trí 4 xuống 11 phần trăm nhé,smart.home.decrease.percentage,0,ok bạn ơi giảm cho mình 11 phần_trăm nhé,0,smart.home.decrease.percentage
tôi cần hạ thấp bóng hắt tường thứ 4 tầng thượng 8 đi 11 phần trăm,smart.home.decrease.percentage,0,tôi cần hạ thấp đi 11 phần_trăm,0,smart.home.decrease.percentage
hello giảm giúp mình bóng treo tường 2 ở phòng cuối 2 xuống 4 phần trăm nhé,smart.home.decrease.percentage,0,hello giảm giúp mình ở xuống 4 phần_trăm nhé,0,smart.home.decrease.percentage
giảm bóng trụ cổng 2 nhà vệ sinh 14 phần trăm,smart.home.decrease.percentage,0,giảm,True,smart.home.decrease.level
ok bạn ơi giảm cho mình đèn ốp tường thứ 4 xuống 24 phần trăm nhé,smart.home.decrease.percentage,0,ok bạn ơi giảm cho mình xuống 24 phần_trăm nhé,0,smart.home.decrease.percentage
trong phòng ngủ con trai hãy giảm bóng đứng thứ 4 xuống 17 phần trăm,smart.home.decrease.percentage,0,trong bóng đứng phần_trăm,0,smart.home.decrease.percentage
hello giảm giúp mình quạt trần ở tủ giữ đồ xuống 7 phần trăm nhé,smart.home.decrease.percentage,0,hello giảm giúp mình tủ 7 phần_trăm nhé,0,smart.home.decrease.percentage
giảm đi đèn vườn hè sau 3 xuống 24 phần trăm nữa,smart.home.decrease.percentage,0,giảm đi xuống 24 phần_trăm nữa,True,smart.home.decrease.level
em làm ơn giúp tôi giảm đèn sưởi 2 xuống 14 phần trăm tôi hơi bị chói mắt,smart.home.decrease.percentage,0,em làm_ơn giúp tôi giảm đèn 14 phần_trăm tôi hơi bị chói mắt,0,smart.home.decrease.percentage
giảm đèn bàn thứ 4 phòng ông bà 5 27 phần trăm,smart.home.decrease.percentage,0,giảm,True,smart.home.decrease.level
giảm đèn tuýp thứ 2 phòng 1 20 phần trăm,smart.home.decrease.percentage,0,giảm 20 phần_trăm,0,smart.home.decrease.percentage
bạn giúp mình giảm bình nóng lạnh đi 20 phần trăm được không mình cảm ơn,smart.home.decrease.percentage,0,bạn giúp mình giảm đi 20 phần_trăm được không mình cảm_ơn,0,smart.home.decrease.percentage
giảm giúp tôi độ sáng nút nhấn 4 ngoài phòng họp xuống với,smart.home.decrease.percentage,True,giảm giúp tôi độ sáng ngoài xuống với,0,smart.home.decrease.percentage
giảm đèn tròn 2 về 3 phần trăm ở trong cơ quan,smart.home.decrease.percentage,0,giảm về 3 phần_trăm ở trong cơ_quan,0,smart.home.decrease.percentage
giảm đèn sắc màu 4 về 4 phần trăm ở phòng đợi,smart.home.decrease.percentage,0,giảm 4 phần_trăm ở phòng_đợi,0,smart.home.decrease.percentage
cho mình giảm bóng tiết kiệm điện thứ 2 với,smart.home.decrease.percentage,True,cho mình giảm,0,smart.home.decrease.percentage
đèn hắt phòng ngủ con hạ xuống 4 phần trăm,smart.home.decrease.percentage,0,xuống 4 phần_trăm,0,smart.home.decrease.percentage
hello giảm giúp mình led 4 ở sân trước xuống 14 phần trăm nhé,smart.home.decrease.percentage,0,hello giảm giúp mình ở xuống 14 phần_trăm nhé,0,smart.home.decrease.percentage
giúp tôi hạ thấp bóng đứng sân xuống 45 phần trăm,smart.home.decrease.percentage,0,giúp tôi hạ thấp xuống 45 phần_trăm,True,smart.home.decrease.level
thôi vào việc nhé màn cửa nhìn ngứa mắt quá giảm cho anh xuống 27 phần trăm nhé à cái bóng để bàn nhé,smart.home.decrease.percentage,0,thôi vào việc nhé màn_cửa nhìn ngứa_mắt quá giảm cho anh xuống 27 phần_trăm nhé à cái bóng để bàn,0,smart.home.decrease.percentage
giảm rèm đôi về 12 phần trăm ở trong phòng dành cho nam 5,smart.home.decrease.percentage,0,giảm về 12 phần_trăm ở trong phòng,0,smart.home.decrease.percentage
ok bạn ơi giảm cho mình downlight thứ 2 xuống 27 phần trăm nhé,smart.home.decrease.percentage,0,ok bạn ơi giảm cho mình xuống 27 phần_trăm nhé,0,smart.home.decrease.percentage
cho mình giảm đèn thờ thứ 4 với,smart.home.decrease.percentage,True,cho mình giảm với,True,smart.home.decrease.level
trong phòng tắm xông hơi 1 hãy giảm đèn compact 4 xuống 29 phần trăm,smart.home.decrease.percentage,0,trong hãy giảm xuống 29 phần_trăm,0,smart.home.decrease.percentage
hạ thấp độ sáng âm thanh đa vùng thứ 1 xuống 12 phần trăm,smart.home.decrease.percentage,0,hạ thấp độ sáng phần_trăm,True,smart.home.decrease.level
hãy giảm bóng huỳnh quang trong sân vườn xuống 19 phần trăm,smart.home.decrease.percentage,0,hãy giảm vườn phần_trăm,0,smart.home.decrease.percentage
hãy giảm bóng sợi đốt trong phòng là 3 xuống 6 phần trăm,smart.home.decrease.percentage,0,hãy giảm trong xuống 6 phần_trăm,0,smart.home.decrease.percentage
giảm bóng ngủ thứ 2 về 29 phần trăm ở phòng thực hành,smart.home.decrease.percentage,0,giảm về 29 phần_trăm ở phòng,0,smart.home.decrease.percentage
