,text,old_intent,is_diff,new_intent,is_diff_relabel,relabel_intent
687,chào bạn giúp mình kiểm tra bóng thả 1 ở sân sau nhé,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
688,bạn ơi kiểm tra bóng compact thứ 1 ở nhà bếp 3 dùm mình,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
689,tôi muốn bạn kiểm tra cho tôi trạng thái của âm thanh đa vùng thứ 4,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
691,này giúp mình kiểm tra ốp trần 4 nhé,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
692,kiểm tra đèn âm trần 1 phòng ủi,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
693,bạn kiểm tra cho mình quạt treo tường thứ 4 với,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
696,kiểm tra giúp anh đồ ở phòng nam 5 nhé,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
697,này giúp mình kiểm tra vô tuyến 3 nhé,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
699,xin chào hãy kiểm tra hộ mình nóng lạnh 2 với,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
701,mình muốn kiểm tra trạng thái của đèn cổng,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
702,kiểm tra giúp mình cái bóng học ở phòng ngủ con 1 nhé,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
703,kiểm tra cho mình cảnh nhé chắc bị trục trặc gì rồi,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
705,tôi cần bạn giúp hãy thử kiểm tra giúp tôi cái nút nhấn 4 ở phòng ăn sáng xem nó đã bật chưa,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
706,giúp mình kiểm tra đèn treo tường thứ 3 ở phòng em nhỏ xem nó như thế nào nhé,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
707,em ơi check giúp anh xem van nước có bật không nhá,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
708,cho mình xem trạng thái của mành đôi 1 ở phòng thờ,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
709,kiểm tra trạng thái bóng cho mình với,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
710,kiểm tra trạng thái quạt thông gió cho mình với,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
711,kiểm tra cho mình thiết bị ở nhà tắm 5,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
712,kiểm tra trạng thái của thiết bị device là điều hoà 1 room là phòng tắm xông hơi 5 nhé bạn eei,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
715,kiểm tra trạng thái của bóng thờ 1,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
716,kiểm tra bóng chùm thứ 4 ở sân vườn 1,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
718,bạn có thế kiểm tra màn cuốn 3 ở phòng giặt ủi 4 được không,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
719,kiểm tra trạng thái đèn tuýp giúp mình với ạ,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
720,xin chào hãy kiểm tra hộ mình bóng ngủ với,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
722,kiểm tra giúp anh đồ ở thư viện nhé,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
723,kiểm tra giúp tôi đèn vườn 1 với,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
724,hey kiểm tra giúp tôi trạng thái của đèn màu sắc thứ 3 với,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
725,kiểm tra giúp anh đồ ở phòng bố mẹ nhé,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
727,tôi muốn bạn kiểm tra cho tôi trạng thái của điều hòa thứ 2,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
728,mình muốn kiểm tra đèn sắc màu 1 ở phòng,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
729,kiểm tra hồ mình bòng hắt trần ở phòng chính 5 với,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
731,bạn ơi kiểm tra bóng thờ 3 ở phòng nghỉ ngơi 3 dùm mình,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
732,kiểm tra điều hoà 2 phòng ngủ con trai 1,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
733,kiểm tra trạng thái vô tuyến 3 giúp mình với ạ,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
734,cho mình xem trạng thái của huỳnh quang 1 ở phòng trẻ em 3,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
735,kiểm tra hộ mình đèn nhiều màu 2 ở sân vườn,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
736,bạn kiểm tra cho mình bóng hắt 3 với,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
737,em ơi check giúp anh xem cảnh có bật không nhá,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
739,kiểm tra trạng thái bóng hắt tường 1,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
740,kiểm tra trạng thái của van nước trong phòng tắm 5,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
741,kiểm tra đèn tường 3 ở sảnh,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
742,kiểm tra hộ mình bóng sợi đốt ở phòng sếp 2,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
744,mình muốn kiểm tra bóng để bàn thứ 3 ở tiền sảnh 4,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
746,kiểm tra trạng thái của ốp tường 2,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
747,mình muốn kiểm tra rèm ngang ở phòng họp,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
748,kiểm tra trạng thái ốp tường cho mình với,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
749,kiểm tra giúp mình trạng thái của đèn cổng nhé,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
750,bạn ơi kiểm tra cho mình loa còi thứ 2 với,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
751,kiểm tra hộ mình nóng lạnh 2 ở nhà vệ sinh,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
752,bóng tròn phòng làm việc 1 nhanh bot ơi giúp mình với,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
753,đúng không trạng thái quạt thông gió thứ 3 trên tầng 5,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
755,kiểm tra kiểng 3 giúp tôi,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
756,tôi muốn bạn kiểm tra cho tôi trạng thái của công tắc,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
757,kiếm tra giúp mình trạng thái của thiết bị đèn quảng cáo ở phòng sếp nhée,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
758,kiểm tra trạng thái của tivi ở sân vườn 3 nhé,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
759,kiểm tra trạng thái cột đèn 4,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
760,mình muốn kiểm tra bóng ngủ ở phòng tắm,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
761,này giúp mình kiểm tra bóng trụ cổng nhé,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
762,bạn kiểm tra giúp mình thiết bị điều hoà 1 ở phòng chính 1 nhé,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
763,kiểm tra hồ mình bóng âm trần 2 ở phòng giặt ủi 4 với,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
764,hi bạn mình muốn kiểm tra trạng thái thiết bị đèn downlight,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
765,kiểm tra trạng thái đèn 2 phòng sinh hoạt chung 1,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
766,kiểm tra kiểng thứ 3 ở phòng nhé,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
767,kiểm tra hồ mình đèn âm trần thứ 4 ở phòng 2 với,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
768,kiểm tra trạng thái của rèm ngang thứ 4 ở phòng sinh hoạt chung nhé,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
769,kiểm tra giúp mình cái rèm đơn ở phòng con 4 nhé,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
770,kiểm tra bóng kiểng thứ 3 hiên sau,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
771,kiểm tra cho mình nút ấn nhé chắc bị trục trặc gì rồi,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
774,kiểm tra trạng thái nút ấn 3 giúp mình với ạ,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
775,kiểm tra cho mình bóng compact thứ 4 nhé chắc bị trục trặc gì rồi,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
776,xin chào t thấy rèm đôi 3 đang có vấn đề bạn kiểm tra giúp với trong phòng nam 1 nhé,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
777,bóng sợi đốt thứ 2 phòng giặt nhanh bot ơi giúp mình với,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
778,quét trạng thái đèn trần thứ 1 garage 1,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
779,kiểm tra giúp mình trạng thái của hắt trần nhé,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
780,trợ lý ơi giúp mình kiểm tra cái cảnh tại vườn 1 nhé báo lại trạng thái giúp mình,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
781,thiết bị đèn rủ room phòng ăn tối 3,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
782,đèn thả 4 phòng ngủ ông bà nhanh bot ơi giúp mình với,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
783,kiểm tra giúp mình cái bóng làm việc 3 ở phòng thay đồ nhé,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
785,trợ lý kiểm tra giúp tôi đèn bếp ở phòng thu 5 nhé,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
786,bạn ơi kiểm tra cho mình đèn sưởi thứ 1 với,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
787,cho mình xem trạng thái của bóng hoa ở phòng dành cho nữ,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
788,quét trạng thái bóng kiểng 1 phòng tiếp đón,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
789,nút ấn thứ 2 phòng hội nghị nhanh bot ơi giúp mình với,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
790,tôi muốn bạn kiểm tra cho tôi trạng thái của rèm cửa thứ 4,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
791,kiểm tra trạng thái của thiết bị device là đèn màu room là phòng thí nghiệm nhé bạn eei,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
792,hi bạn mình muốn kiểm tra trạng thái thiết bị đèn sắc màu 3,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
794,bạn ơi kiểm tra cho mình rèm đôi thứ 2 với,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
795,kiểm tra giúp tôi bóng hoa với,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
796,kiểm tra trạng thái đèn học 2 trên tầng thượng 10,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
798,kiểm tra trạng thái của thiết bị device là bóng tiết kiệm điện room là quầy lễ tân nhé bạn eei,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
799,giúp mình kiểm tra bóng thả 1 ở ga ra xem nó như thế nào nhé,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
800,kiểm tra trạng thái của ốp trần 1 trong phòng thờ,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
801,bạn ơi kiểm tra đèn thả 2 ở cầu thang dùm mình,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
802,bạn kiểm tra cho mình đèn học với,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
803,giúp mình kiểm tra đèn chùm 3 ở bếp 4 xem nó như thế nào nhé,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
804,mình muốn kiểm tra trạng thái của ốp tường 4,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
805,mình muốn kiểm tra bóng rọi 1 ở phòng tắm 2,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
806,bạn kiểm tra giúp mình thiết bị đèn sưởi thứ 4 ở hội trường 3 nhé,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
807,bạn có thế kiểm tra nóng lạnh 3 ở phòng sếp 1 được không,smart.home.check.status,0,smart.home.check.status,0,smart.home.check.status
